proteinId	go_term_id	go_term_type	go_name	go_acc
398579	5344	biological_process	small GTPase mediated signal transduction	GO:0007264
406146	5053	biological_process	response to stress	GO:0006950
406250	13063	molecular_function	pyridoxal phosphate binding	GO:0030170
406250	6140	molecular_function	transaminase activity	GO:0008483
406250	2333	molecular_function	4-aminobutyrate transaminase activity	GO:0003867
408408	9321	cellular_component	integral to membrane	GO:0016021
410797	4639	biological_process	proteolysis	GO:0006508
410797	2632	molecular_function	pepsin A activity	GO:0004194
410797	2628	molecular_function	aspartic-type endopeptidase activity	GO:0004190
410797	2634	molecular_function	saccharopepsin activity	GO:0004196
414329	3752	molecular_function	phospholipid binding	GO:0005543
416881	6286	biological_process	phospholipid biosynthetic process	GO:0008654
416881	2983	molecular_function	phosphatidylserine decarboxylase activity	GO:0004609
417928	4143	biological_process	carbohydrate metabolic process	GO:0005975
417928	2933	molecular_function	hydrolase activity, hydrolyzing O-glycosyl compounds	GO:0004553
417928	2744	molecular_function	glucan 1,3-beta-glucosidase activity	GO:0004338
420683	21401	molecular_function	protein dimerization activity	GO:0046983
420683	19030	molecular_function	sequence-specific DNA binding	GO:0043565
420683	4504	biological_process	regulation of transcription, DNA-dependent	GO:0006355
420683	3838	cellular_component	nucleus	GO:0005634
420683	2196	molecular_function	transcription factor activity	GO:0003700
421898	5786	biological_process	protein localization	GO:0008104
422164	224	cellular_component	nuclear chromosome	GO:0000228
422529	9985	molecular_function	hydrolase activity	GO:0016787
422529	22441	molecular_function	cofactor binding	GO:0048037
422529	6026	biological_process	regulation of cell size	GO:0008361
422529	3090	molecular_function	magnesium-dependent protein serine/threonine phosphatase activity	GO:0004724
422529	10190	cellular_component	myosin phosphatase complex	GO:0017023
422529	10187	molecular_function	myosin phosphatase regulator activity	GO:0017020
422529	10186	molecular_function	myosin phosphatase activity	GO:0017018
422529	6240	molecular_function	calcium-dependent protein serine/threonine phosphatase regulator activity	GO:0008597
422529	6080	molecular_function	CTD phosphatase activity	GO:0008420
422529	4132	cellular_component	magnesium-dependent protein serine/threonine phosphatase complex	GO:0005963
422529	3089	molecular_function	calcium-dependent protein serine/threonine phosphatase activity	GO:0004723
422529	3087	molecular_function	phosphoprotein phosphatase activity	GO:0004721
427723	7744	molecular_function	FMN binding	GO:0010181
433748	9681	cellular_component	myosin complex	GO:0016459
433748	3736	molecular_function	ATP binding	GO:0005524
433748	2241	molecular_function	motor activity	GO:0003774
439512	5939	molecular_function	zinc ion binding	GO:0008270
439512	3827	cellular_component	intracellular	GO:0005622
439512	2175	molecular_function	nucleic acid binding	GO:0003676
440384	5939	molecular_function	zinc ion binding	GO:0008270
440384	4504	biological_process	regulation of transcription, DNA-dependent	GO:0006355
440384	3838	cellular_component	nucleus	GO:0005634
440384	2196	molecular_function	transcription factor activity	GO:0003700
441284	9977	molecular_function	nucleotidyltransferase activity	GO:0016779
441284	6667	biological_process	biosynthetic process	GO:0009058
441284	2867	molecular_function	mannose-1-phosphate guanylyltransferase activity	GO:0004475
444445	4602	biological_process	protein amino acid phosphorylation	GO:0006468
444445	3736	molecular_function	ATP binding	GO:0005524
444445	3043	molecular_function	protein kinase activity	GO:0004672
444445	3079	molecular_function	protein-tyrosine kinase activity	GO:0004713
444445	3052	molecular_function	protein kinase CK2 activity	GO:0004682
444500	4602	biological_process	protein amino acid phosphorylation	GO:0006468
444500	3736	molecular_function	ATP binding	GO:0005524
444500	3079	molecular_function	protein-tyrosine kinase activity	GO:0004713
447022	12251	molecular_function	heme binding	GO:0020037
447022	4283	biological_process	electron transport	GO:0006118
447022	3721	molecular_function	iron ion binding	GO:0005506
447022	2888	molecular_function	monooxygenase activity	GO:0004497
447865	12251	molecular_function	heme binding	GO:0020037
447865	4283	biological_process	electron transport	GO:0006118
447865	3721	molecular_function	iron ion binding	GO:0005506
447865	2888	molecular_function	monooxygenase activity	GO:0004497
448182	12251	molecular_function	heme binding	GO:0020037
448182	4283	biological_process	electron transport	GO:0006118
448182	3721	molecular_function	iron ion binding	GO:0005506
448182	2888	molecular_function	monooxygenase activity	GO:0004497
448234	12251	molecular_function	heme binding	GO:0020037
448234	4283	biological_process	electron transport	GO:0006118
448234	3721	molecular_function	iron ion binding	GO:0005506
448234	2888	molecular_function	monooxygenase activity	GO:0004497
448234	10970	molecular_function	benzoate 4-monooxygenase activity	GO:0018664
448551	5344	biological_process	small GTPase mediated signal transduction	GO:0007264
448551	3827	cellular_component	intracellular	GO:0005622
448551	3737	molecular_function	GTP binding	GO:0005525
449796	5939	molecular_function	zinc ion binding	GO:0008270
450826	4602	biological_process	protein amino acid phosphorylation	GO:0006468
450826	3736	molecular_function	ATP binding	GO:0005524
450826	3043	molecular_function	protein kinase activity	GO:0004672
450826	3079	molecular_function	protein-tyrosine kinase activity	GO:0004713
453387	5941	biological_process	sulfate transport	GO:0008272
453387	3152	molecular_function	thiosulfate sulfurtransferase activity	GO:0004792
453387	3093	molecular_function	prenylated protein tyrosine phosphatase activity	GO:0004727
453387	3091	molecular_function	protein tyrosine phosphatase activity	GO:0004725
454696	3930	cellular_component	cytoplasm	GO:0005737
454696	3838	cellular_component	nucleus	GO:0005634
454696	3737	molecular_function	GTP binding	GO:0005525
458344	9985	molecular_function	hydrolase activity	GO:0016787
458344	10190	cellular_component	myosin phosphatase complex	GO:0017023
458344	10187	molecular_function	myosin phosphatase regulator activity	GO:0017020
458344	10186	molecular_function	myosin phosphatase activity	GO:0017018
458344	6240	molecular_function	calcium-dependent protein serine/threonine phosphatase regulator activity	GO:0008597
458344	6080	molecular_function	CTD phosphatase activity	GO:0008420
458344	4132	cellular_component	magnesium-dependent protein serine/threonine phosphatase complex	GO:0005963
458344	3090	molecular_function	magnesium-dependent protein serine/threonine phosphatase activity	GO:0004724
458344	3089	molecular_function	calcium-dependent protein serine/threonine phosphatase activity	GO:0004723
458344	3087	molecular_function	phosphoprotein phosphatase activity	GO:0004721
460109	24336	molecular_function	unfolded protein binding	GO:0051082
460109	9551	cellular_component	prefoldin complex	GO:0016272
460109	4591	biological_process	protein folding	GO:0006457
468109	4602	biological_process	protein amino acid phosphorylation	GO:0006468
468109	3736	molecular_function	ATP binding	GO:0005524
468109	3043	molecular_function	protein kinase activity	GO:0004672
468109	3045	molecular_function	protein serine/threonine kinase activity	GO:0004674
468109	3052	molecular_function	protein kinase CK2 activity	GO:0004682
469795	3737	molecular_function	GTP binding	GO:0005525
471897	13063	molecular_function	pyridoxal phosphate binding	GO:0030170
471897	4650	biological_process	amino acid metabolic process	GO:0006520
471897	6705	biological_process	isoleucine biosynthetic process	GO:0009097
471897	3154	molecular_function	L-threonine ammonia-lyase activity	GO:0004794
471897	5830	biological_process	metabolic process	GO:0008152
471897	2290	molecular_function	catalytic activity	GO:0003824
471929	6579	molecular_function	phosphoglycolate phosphatase activity	GO:0008967
471929	5830	biological_process	metabolic process	GO:0008152
483162	3737	molecular_function	GTP binding	GO:0005525
495296	9320	cellular_component	membrane	GO:0016020
496431	19030	molecular_function	sequence-specific DNA binding	GO:0043565
496431	4504	biological_process	regulation of transcription, DNA-dependent	GO:0006355
496431	3838	cellular_component	nucleus	GO:0005634
496431	2196	molecular_function	transcription factor activity	GO:0003700
496435	4735	biological_process	protein import into nucleus	GO:0006606
496435	3846	cellular_component	nuclear pore	GO:0005643
496858	13917	molecular_function	heat shock protein binding	GO:0031072
499682	4556	biological_process	translation	GO:0006412
499682	4025	cellular_component	ribosome	GO:0005840
499682	3827	cellular_component	intracellular	GO:0005622
499682	2227	molecular_function	structural constituent of ribosome	GO:0003735
500226	23917	biological_process	RNA transport	GO:0050658
500226	5019	biological_process	nucleocytoplasmic transport	GO:0006913
500226	3846	cellular_component	nuclear pore	GO:0005643
501199	3075	molecular_function	MAP kinase kinase kinase activity	GO:0004709
501393	16887	molecular_function	DNA polymerase activity	GO:0034061
501393	2353	molecular_function	DNA-directed DNA polymerase activity	GO:0003887
501502	10005	molecular_function	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	GO:0016810
501502	4924	biological_process	nitrogen compound metabolic process	GO:0006807
501502	252	molecular_function	nitrilase activity	GO:0000257
501502	21840	molecular_function	cyanoalanine nitrilase activity	GO:0047427
501502	21969	molecular_function	3-cyanoalanine hydratase activity	GO:0047558
501708	4602	biological_process	protein amino acid phosphorylation	GO:0006468
501708	3736	molecular_function	ATP binding	GO:0005524
501708	3043	molecular_function	protein kinase activity	GO:0004672
501708	3045	molecular_function	protein serine/threonine kinase activity	GO:0004674
501708	3075	molecular_function	MAP kinase kinase kinase activity	GO:0004709
513845	4851	biological_process	aromatic compound metabolic process	GO:0006725
513845	4283	biological_process	electron transport	GO:0006118
513845	2888	molecular_function	monooxygenase activity	GO:0004497
514416	2419	molecular_function	RNA-directed DNA polymerase, group II intron encoded	GO:0003967
514416	2418	molecular_function	RNA-directed DNA polymerase, transposon encoded	GO:0003966
514416	2417	molecular_function	RNA-directed DNA polymerase activity	GO:0003964
514416	2215	molecular_function	telomeric template RNA reverse transcriptase activity	GO:0003721
516843	3708	molecular_function	binding	GO:0005488
520158	2441	molecular_function	acid phosphatase activity	GO:0003993
524628	9710	molecular_function	oxidoreductase activity	GO:0016491
524628	5830	biological_process	metabolic process	GO:0008152
524963	5939	molecular_function	zinc ion binding	GO:0008270
524963	3827	cellular_component	intracellular	GO:0005622
524963	2175	molecular_function	nucleic acid binding	GO:0003676
526643	5939	molecular_function	zinc ion binding	GO:0008270
526643	3827	cellular_component	intracellular	GO:0005622
526643	2175	molecular_function	nucleic acid binding	GO:0003676
527010	3838	cellular_component	nucleus	GO:0005634
527010	2403	molecular_function	NAD+ ADP-ribosyltransferase activity	GO:0003950
529970	19030	molecular_function	sequence-specific DNA binding	GO:0043565
529970	4504	biological_process	regulation of transcription, DNA-dependent	GO:0006355
529970	3838	cellular_component	nucleus	GO:0005634
529970	2196	molecular_function	transcription factor activity	GO:0003700
531188	4851	biological_process	aromatic compound metabolic process	GO:0006725
531188	4283	biological_process	electron transport	GO:0006118
531188	2888	molecular_function	monooxygenase activity	GO:0004497
532117	4851	biological_process	aromatic compound metabolic process	GO:0006725
532117	4283	biological_process	electron transport	GO:0006118
532117	2888	molecular_function	monooxygenase activity	GO:0004497
533251	5939	molecular_function	zinc ion binding	GO:0008270
533251	3827	cellular_component	intracellular	GO:0005622
533251	2175	molecular_function	nucleic acid binding	GO:0003676
534265	4160	biological_process	trehalose biosynthetic process	GO:0005992
534265	2290	molecular_function	catalytic activity	GO:0003824
534265	2291	molecular_function	alpha,alpha-trehalose-phosphate synthase (UDP-forming) activity	GO:0003825
545551	9320	cellular_component	membrane	GO:0016020
545551	9237	biological_process	nucleobase, nucleoside, nucleotide and nucleic acid transport	GO:0015931
