proteinId	go_term_id	go_term_type	go_name	go_acc
379373	3708	molecular_function	binding	GO:0005488
386042	12251	molecular_function	heme binding	GO:0020037
386042	4283	biological_process	electron transport	GO:0006118
386042	3721	molecular_function	iron ion binding	GO:0005506
386042	2888	molecular_function	monooxygenase activity	GO:0004497
386256	9320	cellular_component	membrane	GO:0016020
386256	5991	molecular_function	cation transmembrane transporter activity	GO:0008324
386256	4929	biological_process	cation transport	GO:0006812
386318	3708	molecular_function	binding	GO:0005488
387102	4556	biological_process	translation	GO:0006412
387102	4025	cellular_component	ribosome	GO:0005840
387102	3827	cellular_component	intracellular	GO:0005622
387102	2227	molecular_function	structural constituent of ribosome	GO:0003735
388094	5344	biological_process	small GTPase mediated signal transduction	GO:0007264
388094	3737	molecular_function	GTP binding	GO:0005525
388094	3827	cellular_component	intracellular	GO:0005622
388094	8400	biological_process	protein transport	GO:0015031
388816	21401	molecular_function	protein dimerization activity	GO:0046983
388816	19030	molecular_function	sequence-specific DNA binding	GO:0043565
388816	4504	biological_process	regulation of transcription, DNA-dependent	GO:0006355
388816	3838	cellular_component	nucleus	GO:0005634
388816	2196	molecular_function	transcription factor activity	GO:0003700
390110	3073	molecular_function	MAP kinase activity	GO:0004707
390110	4602	biological_process	protein amino acid phosphorylation	GO:0006468
390110	3736	molecular_function	ATP binding	GO:0005524
390110	3043	molecular_function	protein kinase activity	GO:0004672
390110	3045	molecular_function	protein serine/threonine kinase activity	GO:0004674
391451	23919	molecular_function	FAD binding	GO:0050660
391451	2290	molecular_function	catalytic activity	GO:0003824
391451	9710	molecular_function	oxidoreductase activity	GO:0016491
392939	13392	cellular_component	ribonucleoprotein complex	GO:0030529
392939	9367	biological_process	mRNA metabolic process	GO:0016071
396055	4143	biological_process	carbohydrate metabolic process	GO:0005975
396055	2933	molecular_function	hydrolase activity, hydrolyzing O-glycosyl compounds	GO:0004553
397317	3052	molecular_function	protein kinase CK2 activity	GO:0004682
397317	4602	biological_process	protein amino acid phosphorylation	GO:0006468
397317	3736	molecular_function	ATP binding	GO:0005524
397317	3043	molecular_function	protein kinase activity	GO:0004672
397317	3045	molecular_function	protein serine/threonine kinase activity	GO:0004674
400333	2712	molecular_function	ethanolamine kinase activity	GO:0004305
400333	2542	molecular_function	choline kinase activity	GO:0004103
400970	13011	cellular_component	membrane coat	GO:0030117
400970	9480	biological_process	vesicle-mediated transport	GO:0016192
400970	4994	biological_process	intracellular protein transport	GO:0006886
400970	4595	biological_process	protein complex assembly	GO:0006461
400970	3727	molecular_function	protein binding	GO:0005515
400970	4927	biological_process	transport	GO:0006810
401183	9320	cellular_component	membrane	GO:0016020
401183	4927	biological_process	transport	GO:0006810
401183	3546	molecular_function	transporter activity	GO:0005215
406659	12151	molecular_function	[pyruvate dehydrogenase (lipoamide)] phosphatase regulator activity	GO:0019909
406659	3107	molecular_function	[pyruvate dehydrogenase (lipoamide)] phosphatase activity	GO:0004741
406950	10000	molecular_function	prolyl aminopeptidase activity	GO:0016804
406950	3930	cellular_component	cytoplasm	GO:0005737
409853	3736	molecular_function	ATP binding	GO:0005524
409853	2176	molecular_function	DNA binding	GO:0003677
409853	2792	molecular_function	helicase activity	GO:0004386
409853	2175	molecular_function	nucleic acid binding	GO:0003676
409853	18540	biological_process	ATP-dependent chromatin remodeling	GO:0043044
409853	14332	molecular_function	nucleosome binding	GO:0031491
409853	9794	cellular_component	chromatin remodeling complex	GO:0016585
410684	3736	molecular_function	ATP binding	GO:0005524
410684	2792	molecular_function	helicase activity	GO:0004386
410684	2175	molecular_function	nucleic acid binding	GO:0003676
410684	5716	molecular_function	ATP-dependent helicase activity	GO:0008026
411786	2849	molecular_function	ketol-acid reductoisomerase activity	GO:0004455
411786	9710	molecular_function	oxidoreductase activity	GO:0016491
411786	6691	biological_process	branched chain family amino acid biosynthetic process	GO:0009082
417871	4499	biological_process	transcription	GO:0006350
417871	2356	molecular_function	DNA-directed RNA polymerase activity	GO:0003899
417871	19375	biological_process	cellular metabolic process	GO:0044237
417871	2290	molecular_function	catalytic activity	GO:0003824
417871	162	molecular_function	nucleotide binding	GO:0000166
418025	2880	molecular_function	methylenetetrahydrofolate reductase (NADPH) activity	GO:0004489
418025	4685	biological_process	methionine metabolic process	GO:0006555
418405	3052	molecular_function	protein kinase CK2 activity	GO:0004682
418405	9971	molecular_function	phosphotransferase activity, alcohol group as acceptor	GO:0016773
418405	9970	molecular_function	transferase activity, transferring phosphorus-containing groups	GO:0016772
418405	3708	molecular_function	binding	GO:0005488
418687	5909	molecular_function	metallopeptidase activity	GO:0008237
418687	4639	biological_process	proteolysis	GO:0006508
418687	21401	molecular_function	protein dimerization activity	GO:0046983
418687	9985	molecular_function	hydrolase activity	GO:0016787
419115	9321	cellular_component	integral to membrane	GO:0016021
419115	3032	molecular_function	prenyltransferase activity	GO:0004659
420390	2659	molecular_function	Gly-X carboxypeptidase activity	GO:0004226
420390	5909	molecular_function	metallopeptidase activity	GO:0008237
420390	4639	biological_process	proteolysis	GO:0006508
420390	21401	molecular_function	protein dimerization activity	GO:0046983
420390	9985	molecular_function	hydrolase activity	GO:0016787
422689	4557	biological_process	translational initiation	GO:0006413
422689	3930	cellular_component	cytoplasm	GO:0005737
422689	2228	molecular_function	translation initiation factor activity	GO:0003743
422689	2216	molecular_function	RNA binding	GO:0003723
423267	4504	biological_process	regulation of transcription, DNA-dependent	GO:0006355
423267	3838	cellular_component	nucleus	GO:0005634
424487	5939	molecular_function	zinc ion binding	GO:0008270
424487	3727	molecular_function	protein binding	GO:0005515
424597	10005	molecular_function	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	GO:0016810
424597	4143	biological_process	carbohydrate metabolic process	GO:0005975
424597	2290	molecular_function	catalytic activity	GO:0003824
425556	2234	molecular_function	protein disulfide isomerase activity	GO:0003756
426649	4123	cellular_component	cAMP-dependent protein kinase complex	GO:0005952
426649	3058	molecular_function	cAMP-dependent protein kinase activity	GO:0004691
426649	3052	molecular_function	protein kinase CK2 activity	GO:0004682
426649	4602	biological_process	protein amino acid phosphorylation	GO:0006468
426649	3736	molecular_function	ATP binding	GO:0005524
426649	3043	molecular_function	protein kinase activity	GO:0004672
426649	3045	molecular_function	protein serine/threonine kinase activity	GO:0004674
427966	23415	molecular_function	omega-amidase activity	GO:0050152
427966	10005	molecular_function	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	GO:0016810
427966	4924	biological_process	nitrogen compound metabolic process	GO:0006807
431519	10964	molecular_function	salicylate 1-monooxygenase activity	GO:0018658
436833	23919	molecular_function	FAD binding	GO:0050660
436833	9710	molecular_function	oxidoreductase activity	GO:0016491
436833	9321	cellular_component	integral to membrane	GO:0016021
436833	4283	biological_process	electron transport	GO:0006118
436833	3721	molecular_function	iron ion binding	GO:0005506
437791	10269	molecular_function	nucleoside-triphosphatase activity	GO:0017111
437791	162	molecular_function	nucleotide binding	GO:0000166
437791	3736	molecular_function	ATP binding	GO:0005524
438378	20981	molecular_function	trans-aconitate 3-methyltransferase activity	GO:0046547
438378	5846	molecular_function	methyltransferase activity	GO:0008168
438378	5830	biological_process	metabolic process	GO:0008152
438756	3737	molecular_function	GTP binding	GO:0005525
439677	5939	molecular_function	zinc ion binding	GO:0008270
439677	3727	molecular_function	protein binding	GO:0005515
442900	4602	biological_process	protein amino acid phosphorylation	GO:0006468
442900	3736	molecular_function	ATP binding	GO:0005524
442900	3043	molecular_function	protein kinase activity	GO:0004672
442900	3045	molecular_function	protein serine/threonine kinase activity	GO:0004674
446283	4556	biological_process	translation	GO:0006412
446283	4025	cellular_component	ribosome	GO:0005840
446283	3827	cellular_component	intracellular	GO:0005622
446283	2227	molecular_function	structural constituent of ribosome	GO:0003735
446394	5786	biological_process	protein localization	GO:0008104
447385	3052	molecular_function	protein kinase CK2 activity	GO:0004682
447385	4602	biological_process	protein amino acid phosphorylation	GO:0006468
447385	3736	molecular_function	ATP binding	GO:0005524
447385	3043	molecular_function	protein kinase activity	GO:0004672
447385	3045	molecular_function	protein serine/threonine kinase activity	GO:0004674
447549	9985	molecular_function	hydrolase activity	GO:0016787
448164	5323	biological_process	intracellular signaling cascade	GO:0007242
449772	23921	molecular_function	coenzyme binding	GO:0050662
449772	19375	biological_process	cellular metabolic process	GO:0044237
449772	2290	molecular_function	catalytic activity	GO:0003824
455862	16888	molecular_function	RNA polymerase activity	GO:0034062
455862	2359	molecular_function	DNA-directed RNA polymerase III activity	GO:0003902
455862	2358	molecular_function	DNA-directed RNA polymerase II activity	GO:0003901
455862	2357	molecular_function	DNA-directed RNA polymerase I activity	GO:0003900
455862	2356	molecular_function	DNA-directed RNA polymerase activity	GO:0003899
455862	4499	biological_process	transcription	GO:0006350
455862	2176	molecular_function	DNA binding	GO:0003677
456074	9710	molecular_function	oxidoreductase activity	GO:0016491
456074	5830	biological_process	metabolic process	GO:0008152
457951	5939	molecular_function	zinc ion binding	GO:0008270
457951	3827	cellular_component	intracellular	GO:0005622
457951	2175	molecular_function	nucleic acid binding	GO:0003676
458496	22318	molecular_function	galacturan 1,4-alpha-galacturonidase activity	GO:0047911
458496	4143	biological_process	carbohydrate metabolic process	GO:0005975
458496	3023	molecular_function	polygalacturonase activity	GO:0004650
463077	2345	molecular_function	ATP phosphoribosyltransferase activity	GO:0003879
464098	4927	biological_process	transport	GO:0006810
464305	5830	biological_process	metabolic process	GO:0008152
464305	5765	molecular_function	N-acetyltransferase activity	GO:0008080
466760	9320	cellular_component	membrane	GO:0016020
466760	6276	biological_process	carbohydrate transport	GO:0008643
466760	3642	molecular_function	sugar:hydrogen symporter activity	GO:0005351
466760	9321	cellular_component	integral to membrane	GO:0016021
466760	4927	biological_process	transport	GO:0006810
466760	3546	molecular_function	transporter activity	GO:0005215
471819	2175	molecular_function	nucleic acid binding	GO:0003676
497146	3052	molecular_function	protein kinase CK2 activity	GO:0004682
497146	4602	biological_process	protein amino acid phosphorylation	GO:0006468
497146	3736	molecular_function	ATP binding	GO:0005524
497146	3043	molecular_function	protein kinase activity	GO:0004672
497146	3045	molecular_function	protein serine/threonine kinase activity	GO:0004674
499491	4504	biological_process	regulation of transcription, DNA-dependent	GO:0006355
499491	157	biological_process	two-component signal transduction system (phosphorelay)	GO:0000160
499491	155	molecular_function	two-component response regulator activity	GO:0000156
499491	3736	molecular_function	ATP binding	GO:0005524
499491	9320	cellular_component	membrane	GO:0016020
499491	5250	biological_process	signal transduction	GO:0007165
499491	154	molecular_function	two-component sensor activity	GO:0000155
499491	10446	biological_process	peptidyl-histidine phosphorylation	GO:0018106
499491	3044	molecular_function	protein histidine kinase activity	GO:0004673
499491	3228	molecular_function	signal transducer activity	GO:0004871
499901	4851	biological_process	aromatic compound metabolic process	GO:0006725
