"ProteinID"	"GOTerm"
1170649	"GO:0008270,GO:0006355,GO:0005634,GO:0003700,GO:0006350,GO:0003677"
1174066	"GO:0004030,GO:0004029"
1175301	"GO:0008152,GO:0003824,GO:0016788,GO:0009058"
1175307	"GO:0003962,GO:0030170,GO:0006520"
1176016	"GO:0016758,GO:0016051,GO:0006486,GO:0003980"
1178510	"GO:0005515,GO:0030127,GO:0008270,GO:0006888,GO:0006886"
1182022	"GO:0000140"
1186189	"GO:0030170,GO:0016769,GO:0009058"
1186484	"GO:0008270,GO:0005622,GO:0003676"
1186807	"GO:0007018,GO:0005875,GO:0005524,GO:0003777"
1188680	"GO:0004523,GO:0003676"
1190527	"GO:0046983,GO:0043565,GO:0006355,GO:0005634,GO:0003700"
1192040	"GO:0016043,GO:0003779,GO:0030036,GO:0017048,GO:0005488"
1199311	"GO:0008270,GO:0006355,GO:0005634,GO:0003700"
1199351	"GO:0006512,GO:0006464,GO:0005622,GO:0004842,GO:0051028,GO:0005737,GO:0005488"
1199943	"GO:0015031,GO:0008565,GO:0005743"
1200930	"GO:0005952,GO:0004691,GO:0004682,GO:0006468,GO:0005524,GO:0004672,GO:0004674"
1202521	"GO:0050660,GO:0016671,GO:0009055,GO:0006467,GO:0005789,GO:0005515"
1203973	"GO:0008270,GO:0005622,GO:0003676"
1205532	"GO:0016021,GO:0015299,GO:0006885"
1205950	"GO:0016021,GO:0006810,GO:0005215"
1206545	"GO:0008270,GO:0005515"
1207400	"GO:0008810,GO:0005975,GO:0004553"
1210215	"GO:0016020,GO:0006810,GO:0005415"
1223310	"GO:0003906,GO:0006281,GO:0005622,GO:0004519,GO:0003677"
1223633	"GO:0045449,GO:0030528,GO:0005634"
1224831	"GO:0008270,GO:0005515"
1225749	"GO:0006888,GO:0005801,GO:0006810"
1228753	"GO:0003824"
1229823	"GO:0016491,GO:0006118,GO:0010181"
1230954	"GO:0010181"
1231080	"GO:0043565,GO:0006355,GO:0005634,GO:0003700"
1231980	"GO:0005515,GO:0005524"
1232374	"GO:0016491,GO:0005507"
1232963	"GO:0008137,GO:0006118,GO:0005739,GO:0003954"
1233530	"GO:0008270"
1235833	"GO:0003676"
1235854	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1242056	"GO:0051056,GO:0005622,GO:0005085,GO:0007264"
1242853	"GO:0016986,GO:0006352,GO:0005669,GO:0003677"
1245728	"GO:0004662,GO:0003824"
1245995	"GO:0004352,GO:0016491,GO:0006520"
1246436	"GO:0006350,GO:0003899,GO:0044237,GO:0003824,GO:0000166"
1256584	"GO:0047596,GO:0008152,GO:0003824"
1257052	"GO:0045449,GO:0030528,GO:0008270,GO:0003676,GO:0006350,GO:0003899,GO:0003677,GO:0003700"
1258479	"GO:0045449,GO:0030528,GO:0008270,GO:0003676,GO:0006350,GO:0003899,GO:0003677,GO:0003700"
1261987	"GO:0016020,GO:0015662,GO:0006810,GO:0005524"
1263177	"GO:0045449,GO:0030528,GO:0005634"
1263503	"GO:0003676"
1263744	"GO:0005524"
1265593	"GO:0016020,GO:0015171,GO:0006865"
1268402	"GO:0004029,GO:0016491,GO:0008152"
1277033	"GO:0008270,GO:0005622,GO:0003676"
1280179	"GO:0016192,GO:0016021,GO:0006810"
1281674	"GO:0005952,GO:0004691,GO:0006468,GO:0005524,GO:0004672,GO:0004674"
1281857	"GO:0006289,GO:0003677"
1284932	"GO:0050660,GO:0016491,GO:0016021,GO:0006118,GO:0005506"
1295429	"GO:0047874,GO:0016020,GO:0003824"
1295577	"GO:0008152,GO:0003824,GO:0016788,GO:0009058"
1299097	"GO:0004682,GO:0006468,GO:0005524,GO:0004672,GO:0004674"
1300777	"GO:0003908,GO:0006281,GO:0003824"
1301747	"GO:0004187,GO:0006508,GO:0004185"
1302439	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1303269	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1304572	"GO:0005525"
1305966	"GO:0003676"
1305980	"GO:0051287,GO:0017136,GO:0008270,GO:0006476,GO:0006355,GO:0006342,GO:0005677,GO:0003677"
1310102	"GO:0004525,GO:0005622,GO:0003723"
1311553	"GO:0005622,GO:0003723"
1312903	"GO:0003676"
1314132	"GO:0004682,GO:0005622,GO:0003723"
1314907	"GO:0004196,GO:0006508,GO:0004194,GO:0004190"
1315820	"GO:0006281,GO:0005622"
1315859	"GO:0006468,GO:0005524,GO:0004672"
1318507	"GO:0006468,GO:0005524,GO:0004672,GO:0004713"
1320748	"GO:0047639,GO:0050660,GO:0016614,GO:0006066"
1320942	"GO:0047639,GO:0050660,GO:0016614,GO:0006066"
1325808	"GO:0016192,GO:0006886,GO:0005515"
1327996	"GO:0004682,GO:0006468,GO:0005524,GO:0004672,GO:0004713"
1329212	"GO:0016020,GO:0006810"
1330411	"GO:0004727,GO:0004725,GO:0017023,GO:0017020,GO:0017018,GO:0008597,GO:0008420,GO:0005963,GO:0004724,GO:0004723,GO:0004721,GO:0008138,GO:0006470,GO:0016791,GO:0016311"
1341200	"GO:0016491,GO:0008152"
1341212	"GO:0005975,GO:0004553"
1341699	"GO:0008234,GO:0006508"
1342090	"GO:0006468,GO:0005524,GO:0004672,GO:0004713"
1342119	"GO:0004682,GO:0006468,GO:0005524,GO:0004672,GO:0004713"
1344723	"GO:0016020"
1346770	"GO:0016491,GO:0008152"
1347951	"GO:0016021,GO:0006950"
1349048	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
1349057	"GO:0004682,GO:0006468,GO:0005524,GO:0004672,GO:0004674"
1349818	"GO:0004806"
1361623	"GO:0000298,GO:0016787"
1363393	"GO:0016043,GO:0003779,GO:0030036,GO:0017048,GO:0005488"
1363474	"GO:0016491,GO:0008152"
1377135	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1378545	"GO:0003676"
1383900	"GO:0003677"
1394868	"GO:0045482"
1399359	"GO:0006350,GO:0003899"
1400238	"GO:0016491"
1403880	"GO:0016829,GO:0000287"
1404144	"GO:0008270,GO:0005622,GO:0003676"
1404980	"GO:0004364"
1405828	"GO:0004058,GO:0030170,GO:0019752,GO:0016831"
1407886	"GO:0004337,GO:0004161,GO:0008299"
1411093	"GO:0005525"
1418207	"GO:0016021"
1420178	"GO:0006810,GO:0005741"
1421012	"GO:0008270,GO:0005622,GO:0003676"
1422200	"GO:0016829,GO:0000287"
1424786	"GO:0050362,GO:0047536,GO:0008793,GO:0004838,GO:0030170,GO:0016769,GO:0009058"
1426381	"GO:0008137,GO:0006118,GO:0005739,GO:0003954"
1427684	"GO:0006468,GO:0005524,GO:0004672,GO:0004713"
1431169	"GO:0008026,GO:0005524,GO:0003676,GO:0004386"
1432512	"GO:0016829,GO:0000287"
1432518	"GO:0004141,GO:0004015"
1448849	"GO:0003967,GO:0003966,GO:0003964,GO:0003721"
1448874	"GO:0003967,GO:0003966,GO:0003964,GO:0003721"
1452882	"GO:0016491,GO:0008152"
1452939	"GO:0006468,GO:0005524,GO:0004672"
1469070	"GO:0007165,GO:0004871,GO:0043565,GO:0008270,GO:0006355,GO:0005634,GO:0003700"
1640484	"GO:0003852,GO:0003824"
1641780	"GO:0004682"
1644681	"GO:0016491,GO:0005507"
1645788	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1645837	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1647958	"GO:0005515"
1652423	"GO:0019001,GO:0007186,GO:0004871,GO:0007165"
1653431	"GO:0016491,GO:0008152"
1654412	"GO:0004556"
1654501	"GO:0008691,GO:0016491,GO:0006631"
1656235	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1657784	"GO:0046677,GO:0030655,GO:0008800"
1659089	"GO:0006468,GO:0005524,GO:0004672"
1660986	"GO:0016021,GO:0015780,GO:0005338"
1661130	"GO:0004523"
1662144	"GO:0008026,GO:0005524,GO:0003676"
1665119	"GO:0004523"
1665183	"GO:0007067"
1665984	"GO:0008270,GO:0003676"
1668326	"GO:0008152,GO:0008080"
1668555	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1669142	"GO:0006725,GO:0006118,GO:0004497"
1669890	"GO:0047657,GO:0043169,GO:0005975,GO:0003824,GO:0009058"
1670485	"GO:0005488"
1672565	"GO:0003884,GO:0016491"
1673029	"GO:0008270,GO:0005622,GO:0003676"
1674140	"GO:0004748,GO:0005971,GO:0006260"
1676386	"GO:0006508,GO:0004190"
1676679	"GO:0003676"
1677428	"GO:0008270,GO:0005622,GO:0003676"
1677487	"GO:0008270,GO:0005622,GO:0003676"
1677524	"GO:0008270,GO:0005622,GO:0003676"
1677705	"GO:0004377,GO:0009058"
1677789	"GO:0046872,GO:0003824"
1677837	"GO:0004682"
1677984	"GO:0004682"
1678107	"GO:0016021"
1678245	"GO:0050660,GO:0016491,GO:0016021,GO:0006118,GO:0005506"
1678308	"GO:0005524,GO:0003677"
1678632	"GO:0019001,GO:0007186,GO:0004871"
1678686	"GO:0006508,GO:0004190"
1678877	"GO:0003676"
1678942	"GO:0008270,GO:0005622,GO:0003676"
1679181	"GO:0004321,GO:0009059,GO:0008897,GO:0000287"
1679478	"GO:0030833,GO:0005856"
1679495	"GO:0043565,GO:0008270,GO:0006355,GO:0005634,GO:0003700"
1679560	"GO:0045449,GO:0008270"
1679844	"GO:0008152,GO:0003824"
1679920	"GO:0008270,GO:0003676"
1679935	"GO:0030117,GO:0016192,GO:0006886,GO:0006461,GO:0005515,GO:0005488"
1679997	"GO:0008605,GO:0005956"
1680070	"GO:0008605,GO:0005956"
1680553	"GO:0016985"
1681159	"GO:0043565,GO:0006355,GO:0005634,GO:0003700"
1681405	"GO:0017023,GO:0017020,GO:0017018,GO:0008597,GO:0008420,GO:0005963,GO:0004724,GO:0004723,GO:0004721"
1681487	"GO:0008270,GO:0005622,GO:0003676"
1681709	"GO:0004682"
1681831	"GO:0003878"
1681963	"GO:0008270,GO:0005622,GO:0003676"
1682556	"GO:0004321"
1682585	"GO:0003676"
1682757	"GO:0006468,GO:0005524,GO:0004672"
1683122	"GO:0008270,GO:0005622,GO:0003676"
1683282	"GO:0051287,GO:0017136,GO:0008270,GO:0006476,GO:0006355,GO:0006342,GO:0005677,GO:0003677"
1683382	"GO:0050362"
1684012	"GO:0008270,GO:0005622,GO:0003676"
1684061	"GO:0004523"
1684129	"GO:0030117,GO:0016192,GO:0006886,GO:0006461,GO:0005515,GO:0005488"
1684543	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1684605	"GO:0004321"
1684654	"GO:0017057,GO:0005975"
1684720	"GO:0006350,GO:0003899,GO:0003677"
1684808	"GO:0004682"
1685012	"GO:0004682,GO:0006468,GO:0005524,GO:0004672,GO:0004674"
1685153	"GO:0004040,GO:0016884"
1685243	"GO:0003676"
1686003	"GO:0004100"
1686205	"GO:0006350,GO:0003899,GO:0003677"
1686240	"GO:0004813"
1695142	"GO:0004652,GO:0004040"
1695614	"GO:0005388,GO:0004012,GO:0042626,GO:0042625,GO:0042624,GO:0042623,GO:0017116,GO:0016887,GO:0015462,GO:0008186,GO:0008094,GO:0008026,GO:0004004,GO:0004003"
1697104	"GO:0008234,GO:0006508"
1701650	"GO:0005525"
1704266	"GO:0016021,GO:0006950"
1704489	"GO:0043565,GO:0008270,GO:0006355,GO:0005634,GO:0003700"
1704691	"GO:0007264,GO:0005525,GO:0005622"
1706234	"GO:0008270,GO:0005622,GO:0003676"
1706398	"GO:0050152"
1709479	"GO:0004503"
1709654	"GO:0008026,GO:0005524,GO:0003676"
1710315	"GO:0003677"
1710316	"GO:0006468,GO:0005524,GO:0004672"
1710657	"GO:0008026,GO:0005524,GO:0003676"
1710835	"GO:0004420"
1710964	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1711764	"GO:0008234,GO:0006508"
1713084	"GO:0008234,GO:0006508"
1715408	"GO:0005524,GO:0004386,GO:0003676,GO:0008026"
1715840	"GO:0008270,GO:0006350,GO:0005634,GO:0003677"
1716017	"GO:0005524,GO:0004386,GO:0003676,GO:0008026"
1716193	"GO:0005525"
1716401	"GO:0008152,GO:0003824"
1717185	"GO:0005525"
1717280	"GO:0004556"
1717957	"GO:0016491,GO:0005507"
1720034	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
1720777	"GO:0004556"
1721040	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1721627	"GO:0004682,GO:0006468,GO:0005524,GO:0004672"
1722481	"GO:0004168"
1722916	"GO:0016888"
1723012	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1723589	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1724839	"GO:0008270,GO:0005622,GO:0003676"
1725047	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1725520	"GO:0005507,GO:0016491"
1726642	"GO:0008270,GO:0005622,GO:0003676"
1727228	"GO:0007067"
1728829	"GO:0008026,GO:0005524,GO:0003676"
1729412	"GO:0006468,GO:0005524,GO:0004713,GO:0004672"
1730028	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1731175	"GO:0003918"
1731655	"GO:0008270,GO:0005622,GO:0003676"
1733061	"GO:0008234,GO:0006508"
1735581	"GO:0007067"
1736164	"GO:0004831,GO:0004825,GO:0008234,GO:0006508"
1736374	"GO:0008294,GO:0004016,GO:0007165,GO:0016849,GO:0009190,GO:0007242,GO:0005515,GO:0003824"
1736487	"GO:0019870,GO:0009405,GO:0005576"
1736533	"GO:0016192"
1736567	"GO:0004682,GO:0006468,GO:0005524,GO:0004672,GO:0004674"
1736573	"GO:0003779"
1736581	"GO:0016021,GO:0006506,GO:0005789"
1736624	"GO:0030117,GO:0016192,GO:0006886,GO:0006461,GO:0005515,GO:0005488"
1736635	"GO:0018658,GO:0006725,GO:0006118,GO:0004497"
1736695	"GO:0003676"
1736840	"GO:0005975,GO:0004462"
1736882	"GO:0006412,GO:0005840,GO:0005622,GO:0003735,GO:0015935"
1736899	"GO:0006350,GO:0003899"
1736914	"GO:0047964,GO:0051287,GO:0016616,GO:0008152,GO:0048037"
1736976	"GO:0003867,GO:0030170,GO:0008483"
1737061	"GO:0005515"
1737066	"GO:0005525"
1737072	"GO:0004822"
1737130	"GO:0003676"
1737253	"GO:0004682,GO:0006468,GO:0005524,GO:0004672,GO:0004674"
1737291	"GO:0004414"
1737364	"GO:0008073,GO:0004857"
1737474	"GO:0006468,GO:0005524,GO:0004672,GO:0004674"
1737547	"GO:0046983,GO:0043565,GO:0006355,GO:0005634,GO:0003700"
1737558	"GO:0043565,GO:0008270,GO:0006355,GO:0005634,GO:0003700"
1737579	"GO:0006783,GO:0004325"
1737608	"GO:0006412,GO:0005840,GO:0005622,GO:0003735,GO:0015935,GO:0003723"
1737768	"GO:0008270"
1737786	"GO:0004556"
1737812	"GO:0016021"
1737869	"GO:0006118,GO:0004601"
1737877	"GO:0016021,GO:0004659"
1737924	"GO:0030117,GO:0016192,GO:0008565,GO:0006886,GO:0006461,GO:0005515,GO:0030126,GO:0005198"
1737944	"GO:0010181"
1737968	"GO:0005618,GO:0005199"
1737994	"GO:0005618,GO:0005199"
1738004	"GO:0005524,GO:0004386,GO:0003676,GO:0008026"
1738008	"GO:0034062,GO:0003902,GO:0003901,GO:0003900,GO:0003899"
1738050	"GO:0004682"
1738100	"GO:0042027,GO:0030051,GO:0004600,GO:0003755,GO:0006457"
1738137	"GO:0004476,GO:0008270,GO:0005975"
1738164	"GO:0031072"
1738176	"GO:0004682,GO:0006468,GO:0005524,GO:0004672,GO:0004713"
1738182	"GO:0004682,GO:0006468,GO:0005524,GO:0004672,GO:0004713"
1738380	"GO:0006338,GO:0000228"
1738406	"GO:0016021,GO:0004659"
1738420	"GO:0005524"
1738761	"GO:0004682,GO:0006468,GO:0005524,GO:0004672,GO:0004713"
1738789	"GO:0003878"
1738935	"GO:0008270,GO:0005622,GO:0003676"
1738999	"GO:0004682,GO:0006468,GO:0005524,GO:0004672,GO:0004713"
1739098	"GO:0004682"
1739136	"GO:0031072"
1739210	"GO:0007264,GO:0005525,GO:0005622,GO:0015031"
1739221	"GO:0007165,GO:0005622"
1739286	"GO:0008270,GO:0006355,GO:0005634,GO:0003700"
1739288	"GO:0006468,GO:0005524,GO:0004672"
1739334	"GO:0004682,GO:0006468,GO:0005524,GO:0004672,GO:0004674"
1739412	"GO:0004609,GO:0008654"
1739467	"GO:0008234,GO:0006508"
1739504	"GO:0004196,GO:0004192,GO:0006508,GO:0004194,GO:0004190"
1739603	"GO:0046547,GO:0008168,GO:0008152"
1739676	"GO:0004187,GO:0006508,GO:0004185"
1739686	"GO:0004226,GO:0008237,GO:0006508,GO:0046983,GO:0016787"
1739691	"GO:0016491"
1739700	"GO:0008270,GO:0006355,GO:0005634,GO:0003700,GO:0006350,GO:0003677"
1739705	"GO:0004385,GO:0004384"
1739791	"GO:0016787,GO:0008152"
1739903	"GO:0006468,GO:0005524,GO:0004672"
1739906	"GO:0016021,GO:0015299,GO:0006885"
1739913	"GO:0016020,GO:0008643,GO:0005351,GO:0016021,GO:0006810,GO:0005215"
1739933	"GO:0006468,GO:0005524,GO:0004672"
1739934	"GO:0004048,GO:0016757,GO:0008152,GO:0000162"
1739935	"GO:0016020,GO:0015171,GO:0006865"
1739956	"GO:0004682"
1739965	"GO:0016829,GO:0000287"
1740012	"GO:0035023,GO:0005622,GO:0005089"
1740037	"GO:0005622"
1740057	"GO:0030117,GO:0016192,GO:0006886,GO:0006461,GO:0005515,GO:0005488"
1740178	"GO:0034062,GO:0003902,GO:0003901,GO:0003900,GO:0003899,GO:0006350,GO:0003677"
1740193	"GO:0008270,GO:0005622,GO:0003676"
1740233	"GO:0016829,GO:0000287"
1740283	"GO:0008270,GO:0003676"
1740325	"GO:0004622"
1740391	"GO:0003824"
1740392	"GO:0034062,GO:0003902,GO:0003901,GO:0003900,GO:0003899,GO:0006350,GO:0003677"
1740396	"GO:0016627,GO:0016021,GO:0006629,GO:0005737"
1740457	"GO:0046872,GO:0003824"
1740460	"GO:0004526,GO:0030677,GO:0008033,GO:0006379,GO:0006364,GO:0004540,GO:0003723,GO:0000172,GO:0005655"
1740492	"GO:0003959,GO:0008270,GO:0005634,GO:0003676"
1740520	"GO:0016020,GO:0006886,GO:0005484,GO:0016192,GO:0005515"
1740530	"GO:0004682,GO:0006468,GO:0005524,GO:0004672,GO:0004674"
1740605	"GO:0006888,GO:0005801,GO:0006810"
1740658	"GO:0043565,GO:0006355,GO:0005634,GO:0003700"
1740761	"GO:0006468,GO:0005524,GO:0004672,GO:0004674"
1740812	"GO:0016192"
1740871	"GO:0017023,GO:0017020,GO:0017018,GO:0008597,GO:0008420,GO:0005963,GO:0004724,GO:0004723,GO:0004721,GO:0016791"
1740930	"GO:0003676"
1740961	"GO:0030071,GO:0005680"
1740989	"GO:0032012,GO:0005622,GO:0005086"
1740997	"GO:0008270,GO:0005515"
1741027	"GO:0008270,GO:0005622,GO:0003676"
1741085	"GO:0030983,GO:0006298,GO:0005524"
1741093	"GO:0030117,GO:0016192,GO:0006886,GO:0006461,GO:0005515,GO:0005488"
1741153	"GO:0005525"
1741178	"GO:0007264,GO:0005525,GO:0005622,GO:0015031"
1741225	"GO:0017023,GO:0017020,GO:0017018,GO:0008597,GO:0008420,GO:0005963,GO:0004724,GO:0004723,GO:0004721"
1741248	"GO:0006415,GO:0003747"
1741293	"GO:0003884,GO:0016491"
1741378	"GO:0035299"
1741402	"GO:0003676"
1741538	"GO:0008270,GO:0005622,GO:0003676"
1741547	"GO:0016020"
1741747	"GO:0016491,GO:0008152"
1742005	"GO:0016021,GO:0006825,GO:0005375"
1742173	"GO:0006468,GO:0005524,GO:0004672"
1742198	"GO:0004363"
1742275	"GO:0008270,GO:0005622,GO:0003676"
1742294	"GO:0008270,GO:0005622,GO:0003676"
1742337	"GO:0004040,GO:0016884"
1742439	"GO:0004100"
1742467	"GO:0016020,GO:0015931,GO:0015205"
1742547	"GO:0004805,GO:0003825,GO:0005992,GO:0003824"
1742672	"GO:0043565,GO:0005622,GO:0003677"
1742698	"GO:0008270,GO:0005622"
1742737	"GO:0016829,GO:0000287"
1742817	"GO:0004682,GO:0006468,GO:0005524,GO:0004672,GO:0004713,GO:0016773,GO:0016020,GO:0009103"
1742850	"GO:0016787,GO:0008152"
1742901	"GO:0008270,GO:0005622,GO:0003676"
1742913	"GO:0004630,GO:0008152,GO:0003824"
1743021	"GO:0005975,GO:0004553"
1743048	"GO:0047293,GO:0016021,GO:0004659"
1743105	"GO:0008441,GO:0004437,GO:0006790"
1743138	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1743171	"GO:0016810,GO:0005975,GO:0003824"
1743192	"GO:0016491,GO:0008152"
1743249	"GO:0007264,GO:0005525,GO:0007165,GO:0006913,GO:0006886,GO:0005515,GO:0003924,GO:0005622,GO:0015031"
1743387	"GO:0004040,GO:0016884"
1744056	"GO:0004682"
1744180	"GO:0003676"
1744371	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1744522	"GO:0008299"
1744536	"GO:0034061,GO:0003887,GO:0006281"
1744616	"GO:0008776,GO:0016774,GO:0016310,GO:0016301,GO:0008152,GO:0005622,GO:0006082"
1744628	"GO:0004402,GO:0008270,GO:0005515"
1744647	"GO:0006468,GO:0005524,GO:0004672,GO:0004674"
1744762	"GO:0008380,GO:0005681"
1744775	"GO:0007264,GO:0005622,GO:0005099,GO:0006508,GO:0004194,GO:0051056,GO:0005096,GO:0007165"
1744846	"GO:0003825,GO:0005992,GO:0003824"
1745006	"GO:0005525"
1745027	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1745030	"GO:0016829,GO:0000287"
1745056	"GO:0003676"
1745156	"GO:0007264,GO:0005622,GO:0005525"
1745191	"GO:0005524,GO:0004386,GO:0003676"
1745279	"GO:0003676,GO:0006413,GO:0003743"
1745285	"GO:0008270"
1746006	"GO:0004196,GO:0004193,GO:0006508,GO:0004194,GO:0004190"
1746036	"GO:0016021"
1746091	"GO:0008270,GO:0006355,GO:0005634,GO:0003700"
1746167	"GO:0006468,GO:0005524,GO:0004674"
1746222	"GO:0006468,GO:0005524,GO:0004674"
1746235	"GO:0006265,GO:0006259,GO:0005694,GO:0005524,GO:0003918,GO:0003677"
1746259	"GO:0006468,GO:0005524,GO:0004674"
1746301	"GO:0004040,GO:0016884"
1746313	"GO:0004410,GO:0003824,GO:0046912,GO:0019752"
1746328	"GO:0019909,GO:0004741,GO:0003824"
1746455	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1746485	"GO:0008234,GO:0006508"
1746587	"GO:0007264,GO:0005525,GO:0007165,GO:0006913,GO:0006886,GO:0005515,GO:0003924,GO:0005622,GO:0015031"
1746608	"GO:0008270,GO:0006508,GO:0004222,GO:0046872,GO:0003824"
1746634	"GO:0008270,GO:0003676"
1746640	"GO:0008270,GO:0005622,GO:0003676"
1746657	"GO:0030983,GO:0006298,GO:0005524"
1746678	"GO:0005634"
1746700	"GO:0006413,GO:0005737,GO:0003743,GO:0003723"
1746704	"GO:0003676"
1746737	"GO:0046983,GO:0043565,GO:0006355,GO:0005634,GO:0003700"
1746749	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1746975	"GO:0006334,GO:0005634"
1746993	"GO:0008152,GO:0008080"
1747056	"GO:0006350,GO:0005634,GO:0003899"
1747063	"GO:0016020,GO:0006810,GO:0005215"
1747152	"GO:0016021,GO:0004659"
1747177	"GO:0008152,GO:0003824"
1747200	"GO:0008184,GO:0004645,GO:0005975"
1747225	"GO:0004193,GO:0006508,GO:0004194,GO:0004190"
1747237	"GO:0008270,GO:0005622,GO:0003676"
1747304	"GO:0006281,GO:0004518"
1747332	"GO:0008270"
1747343	"GO:0035023,GO:0005622,GO:0005089"
1747397	"GO:0003676"
1747418	"GO:0006468,GO:0005524,GO:0004672,GO:0004713"
1747447	"GO:0008270"
1747508	"GO:0008152,GO:0003824"
1747540	"GO:0006468,GO:0005524,GO:0004674"
1747547	"GO:0006468,GO:0005524,GO:0004672,GO:0004713"
1747548	"GO:0016020,GO:0015171,GO:0006865,GO:0016021"
1748181	"GO:0015934,GO:0006412,GO:0003735,GO:0005840,GO:0005622"
1748347	"GO:0015935,GO:0006412,GO:0003735,GO:0005840,GO:0005622"
1748384	"GO:0004364"
1748483	"GO:0004473,GO:0006108,GO:0004470,GO:0016616,GO:0051287"
1748521	"GO:0006334,GO:0005634,GO:0003677,GO:0000786"
1748647	"GO:0004733,GO:0008615,GO:0010181"
1748694	"GO:0008270,GO:0005622,GO:0003676"
1748710	"GO:0008170,GO:0006644"
1748781	"GO:0004473,GO:0006108,GO:0004470,GO:0016616,GO:0051287"
1748793	"GO:0034061,GO:0003887,GO:0043565,GO:0005622,GO:0003677"
1748828	"GO:0016020,GO:0015931,GO:0015205"
1748839	"GO:0006281,GO:0004518,GO:0005634,GO:0003824,GO:0003677"
1748878	"GO:0006886,GO:0005737"
1748927	"GO:0016564,GO:0006808"
1748931	"GO:0003677"
1748953	"GO:0016021"
1748959	"GO:0004100"
1748988	"GO:0018664,GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1749022	"GO:0047953"
1749031	"GO:0018279,GO:0008250,GO:0005789,GO:0004579"
1749069	"GO:0017023,GO:0017020,GO:0017018,GO:0008597,GO:0008420,GO:0005963,GO:0004724,GO:0004723,GO:0004721,GO:0016787"
1749159	"GO:0006310,GO:0006281"
1749176	"GO:0006333,GO:0005634,GO:0003682,GO:0000785"
1749187	"GO:0030693,GO:0006508"
1749223	"GO:0030117,GO:0016192,GO:0008565,GO:0006886,GO:0006461,GO:0005515,GO:0030126,GO:0005198"
1749261	"GO:0003838"
1749396	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1749438	"GO:0004196,GO:0006508,GO:0004194,GO:0004190"
1749440	"GO:0006468,GO:0005524,GO:0004672"
1749887	"GO:0005634"
1749933	"GO:0006468,GO:0005524,GO:0004672,GO:0004713"
1749950	"GO:0004794,GO:0003941,GO:0030170,GO:0008152,GO:0003824"
1749990	"GO:0005515"
1750006	"GO:0005524,GO:0004386,GO:0003676,GO:0008026"
1750010	"GO:0004831,GO:0004825,GO:0008234,GO:0006508"
1750042	"GO:0003677"
1750562	"GO:0006468,GO:0005524,GO:0004674"
1750807	"GO:0016021,GO:0004659"
1750879	"GO:0004193,GO:0004192,GO:0006508,GO:0004194"
1750903	"GO:0005488"
1750997	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1751037	"GO:0016787"
1751116	"GO:0030272,GO:0016882,GO:0009396,GO:0005524"
1751132	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
1751150	"GO:0030127,GO:0008270,GO:0006888,GO:0006886,GO:0005515"
1751166	"GO:0046556,GO:0046373"
1751189	"GO:0008199,GO:0006725,GO:0003824,GO:0018576,GO:0009712,GO:0005506,GO:0016702"
1751206	"GO:0003870,GO:0016740,GO:0008152,GO:0030170,GO:0016769,GO:0009058,GO:0008483,GO:0033014"
1751233	"GO:0003861,GO:0008152,GO:0051539,GO:0009316,GO:0009098"
1751242	"GO:0008152,GO:0003824"
1751388	"GO:0008783,GO:0046872,GO:0016813"
1751389	"GO:0008531,GO:0009231"
1751417	"GO:0004682,GO:0006468,GO:0005524,GO:0004672,GO:0004674"
1751526	"GO:0006468,GO:0005524,GO:0004672,GO:0004674"
1751606	"GO:0005525,GO:0003924"
1751737	"GO:0004682"
1751765	"GO:0003824"
1751774	"GO:0003677"
1751824	"GO:0016810"
1751936	"GO:0008270,GO:0003676,GO:0017111,GO:0000166,GO:0016887,GO:0005524"
1751981	"GO:0008270,GO:0005515"
1752098	"GO:0004100"
1752107	"GO:0016020,GO:0015931,GO:0015205"
1752136	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
